-22.653000	 25.124000	
-22.629000	 25.086000	
-22.615000	 25.221000	
-22.588000	 25.114000	
-22.584000	 25.113000	
-22.583000	 25.090000	
-22.651000	 25.231000	
-22.480000	 25.058000	
-22.611000	 25.103000	
-22.586000	 25.088000	
-22.600000	 25.085000	
-22.518000	 25.101000	
-22.652000	 25.199000	
-22.621000	 25.144000	
-22.617000	 25.146000	
-22.592000	 25.102000	
-22.626000	 25.217000	
-22.581000	 25.124000	
-22.671000	 25.210000	
-22.649000	 25.218000	
-22.647000	 25.212000	
-22.597000	 25.104000	
-22.597000	 25.113000	
-22.659000	 25.124000	
-22.657000	 25.159000	
-22.647000	 25.158000	
-22.662000	 25.220000	
-22.589000	 25.117000	
-22.573000	 25.177000	
-22.625000	 25.098000	
-22.604000	 25.110000	
-22.628000	 25.173000	
-22.684000	 25.220000	
-22.677000	 25.214000	
-22.624000	 25.214000	
-22.623000	 25.198000	
-22.631000	 25.123000	
-22.589000	 25.199000	
-22.640000	 25.225000	
-22.573000	 25.083000	
-22.373000	 25.019000	
-22.658000	 25.215000	
-22.592000	 25.082000	
-22.616000	 25.129000	
-22.658000	 25.219000	
-22.651000	 25.222000	
-22.562000	 25.135000	
-22.559000	 25.135000	
-22.562000	 25.135000	
-22.495001	 25.377000	
-22.591000	 25.075000	
-22.621000	 25.158000	
-22.597000	 25.228000	
-22.580000	 25.085000	
-22.582000	 25.090000	
-22.584000	 25.096000	
-22.562000	 25.137000	
-22.496000	 25.050000	
-22.586000	 25.051000	
-22.651000	 25.249000	
-22.593000	 25.160000	
-22.627000	 25.141000	
-22.640000	 25.246000	
-22.633000	 25.229000	
-22.582000	 25.118000	
-22.595000	 25.098000	
-22.565000	 25.103000	
-22.598000	 25.074000	
-22.492000	 25.043000	
-22.626000	 25.231000	
-22.630000	 25.218000	
-22.585000	 25.108000	
-22.633000	 25.267000	
-22.569000	 25.101000	
-22.647000	 25.229000	
-22.677000	 25.154000	
-22.593000	 25.193000	
-22.624000	 25.106000	
-22.633000	 25.188000	
-22.616000	 25.249000	
-22.558000	 25.105000	
-22.551000	 25.096000	
-22.599000	 25.119000	
-22.614000	 25.248000	
-21.420001	 25.469000	
-22.552000	 25.111000	
-22.640000	 25.225000	
-22.652000	 25.225000	
-22.609000	 25.101000	
-22.616000	 25.172000	
-22.567000	 25.115000	
-22.643000	 25.240000	
-22.586000	 25.090000	
-22.625000	 25.233000	
-22.606000	 25.113000	
-22.629000	 25.228000	
-22.618000	 25.195000	
-22.586000	 25.079000	
-22.585000	 25.084000	
-22.595000	 25.104000	
-22.635000	 25.189000	
-22.614000	 25.112000	
-22.611000	 25.142000	
-22.601000	 25.137000	
-21.240001	 25.359000	
-22.707000	 25.131000	
-22.699000	 25.140000	
-22.648000	 25.141000	
-22.590000	 25.116000	
-22.594000	 25.108000	
-22.615000	 25.096000	
-22.700000	 25.044000	
-22.572000	 25.141000	
-22.606000	 25.036000	
-22.599000	 25.202000	
-22.598000	 25.198000	
-22.675000	 25.197000	
-22.677000	 25.256000	
-22.746000	 25.250000	
-22.669000	 25.186000	
-22.711000	 25.297000	
-22.558000	 25.113000	
-22.577000	 25.119000	
-22.572000	 24.858000	
-22.648000	 25.037000	
-22.538000	 25.097000	
-22.604000	 25.121000	
-21.490001	 25.520000	
-22.656000	 25.229000	
-22.591000	 25.151000	
-22.594000	 25.139000	
-22.633000	 25.115000	
-22.592000	 25.132000	
-22.620000	 25.249000	
-22.639000	 25.212000	
-22.655000	 25.223000	
-22.585000	 25.141000	
-22.732000	 25.094000	
-22.628000	 25.129000	
-22.614000	 25.126000	
-22.583000	 25.107000	
-22.591000	 25.076000	
-22.575000	 25.110000	
-22.648000	 25.245000	
-22.670000	 25.229000	
-22.568000	 25.231000	
-22.623000	 25.140000	
-22.491000	 25.070000	
-22.413000	 25.039000	
-22.601000	 25.129000	
-22.658000	 25.132000	
-22.604001	 25.320000	
-22.613000	 25.054000	
-22.627000	 25.245000	
-22.693000	 25.111000	
-22.642000	 25.134000	
-22.652000	 25.291000	
-22.584000	 25.197000	
-22.643000	 25.164000	
-22.587000	 25.056000	
-22.646000	 25.188000	
-22.651000	 25.174000	
-22.631000	 25.247000	
-22.633000	 25.126000	
-22.653000	 25.238000	
-22.587000	 25.096000	
-22.580000	 25.120000	
-22.659000	 25.223000	
-22.624000	 25.152000	
-22.655000	 25.194000	
-22.560000	 25.070000	
-22.619000	 25.249000	
-22.700000	 25.104000	
-22.675000	 25.244000	
-22.583000	 25.079000	
-22.576000	 25.072000	
-22.751000	 25.193000	
-22.777000	 25.219000	
-23.147001	 25.352000	
-22.605000	 25.136000	
-22.648000	 25.151000	
-22.550000	 25.156000	
-22.669000	 25.233000	
-22.591000	 25.089000	
-22.641000	 25.212000	
-22.665000	 25.236000	
-22.623000	 25.260000	
-22.776000	 25.251000	
-22.616000	 25.101000	
-22.608000	 25.117000	
-22.591000	 25.131000	
-22.636000	 25.202000	
-22.520000	 25.061000	
-22.707000	 25.080000	
-20.965001	 25.450000	
-22.678000	 25.188000	
-22.577000	 25.131000	
-22.666000	 25.208000	
-22.586000	 25.065000	
-22.590000	 25.074000	
-22.622000	 25.118000	
-22.692000	 25.152000	
-22.659000	 25.192000	
-22.637000	 25.186000	
-22.538000	 25.132000	
-22.654000	 25.226000	
-22.567000	 25.037000	
-22.576000	 25.109000	
-22.644000	 25.243000	
-22.600000	 25.180000	
-22.595000	 25.185000	
-22.534000	 25.069000	
-23.121001	 25.485000	
-22.562000	 25.074000	
-22.594000	 25.129000	
-22.642000	 25.187000	
-22.653000	 25.200000	
-22.682000	 25.053000	
-22.635000	 25.204000	
-22.534000	 25.207000	
-22.528000	 25.110000	
-22.731000	 25.193000	
-22.552000	 25.100000	
-22.610000	 25.202000	
-22.444000	 25.119000	
-22.665000	 25.175000	
-22.611000	 25.090000	
-22.609000	 25.097000	
-22.585000	 25.107000	
-22.664000	 25.211000	
-22.595000	 25.096000	
-22.603000	 25.127000	
-22.611000	 25.137000	
-22.574000	 25.092000	
-22.665000	 25.173000	
-22.577000	 25.127000	
-22.630000	 25.159000	
-21.166001	 25.352000	
-22.717000	 25.140000	
-22.613000	 25.135000	
-22.665000	 25.141000	
-22.667000	 25.216000	
-22.588000	 25.101000	
-22.643000	 25.153000	
-22.660000	 25.205000	
-22.614000	 25.257000	
-22.602000	 25.130000	
-22.710000	 25.066000	
-22.631000	 25.217000	
-22.650000	 25.156000	
-22.627000	 25.122000	
-22.567000	 25.179000	
-22.592000	 25.120000	
-22.666000	 25.232000	
-22.617000	 25.019000	
-22.631000	 25.222000	
-22.609000	 25.105000	
-22.592000	 25.067000	
-22.600000	 24.958000	
-22.512000	 25.085000	
-22.571000	 25.088000	
-22.563000	 25.068000	
-22.582000	 25.105000	
-22.567000	 25.086000	
-22.605000	 25.127000	
-22.560000	 25.045000	
-22.603000	 25.075000	
-22.586000	 25.090000	
-22.608000	 25.091000	
-22.646000	 25.221000	
-22.672000	 25.238000	
-22.589000	 25.129000	
-22.617000	 25.224000	
-22.656000	 25.173000	
-22.637000	 25.220000	
-22.621000	 24.962000	
-22.627000	 25.255000	
-22.552000	 24.979000	
-22.634000	 25.101000	
-22.591000	 24.955000	
-22.610000	 25.109000	
-22.617000	 25.112000	
-22.639000	 25.238000	
-22.605000	 25.134000	
-22.094000	 25.029000	
-22.446000	 25.048000	
-22.562000	 25.096000	
-22.546000	 25.204000	
-22.611000	 25.144000	
-22.650000	 25.235000	
-22.608000	 25.105000	
-22.602000	 25.105000	
-22.682000	 25.271000	
-22.740000	 25.158000	
-22.589000	 25.108000	
